fpr,tpr
0.027740552130796032,0.487441235728677
0.028276601447333155,0.487441235728677
0.028276601447333155,0.48838146406984556
0.028410613776467437,0.48838146406984556
0.028410613776467437,0.48945601074546674
0.028544626105601715,0.48945601074546674
0.028544626105601715,0.4898589657488247
0.028678638434735997,0.4898589657488247
0.028678638434735997,0.48999328408327736
0.028812650763870275,0.48999328408327736
0.028812650763870275,0.49012760241773
0.029080675422138838,0.49012760241773
0.029080675422138838,0.490530557421088
0.029214687751273116,0.490530557421088
0.029214687751273116,0.49066487575554063
0.029348700080407398,0.49066487575554063
0.029348700080407398,0.49120214909335125
0.02948271240954168,0.49120214909335125
0.02948271240954168,0.4913364674278039
0.029616724738675958,0.4913364674278039
0.029616724738675958,0.4918737407656145
0.02975073706781024,0.4918737407656145
0.02975073706781024,0.4922766957689725
0.029884749396944518,0.4922766957689725
0.029884749396944518,0.4925453324378778
0.0300187617260788,0.4925453324378778
0.0300187617260788,0.49267965077233045
0.03015277405521308,0.49267965077233045
0.03015277405521308,0.49308260577568835
0.030554811042615922,0.49308260577568835
0.030554811042615922,0.4934855607790463
0.030822835700884482,0.4934855607790463
0.030822835700884482,0.4937541974479516
0.03095684803001876,0.4937541974479516
0.03095684803001876,0.49402283411685693
0.031090860359153042,0.49402283411685693
0.031090860359153042,0.4941571524513096
0.031224872688287324,0.4941571524513096
0.031224872688287324,0.49456010745466755
0.0313588850174216,0.49456010745466755
0.0313588850174216,0.4952316991269308
0.03149289734655588,0.4952316991269308
0.03149289734655588,0.4953660174613835
0.031626909675690165,0.4953660174613835
0.031626909675690165,0.49550033579583613
0.03176092200482444,0.49550033579583613
0.03176092200482444,0.49603760913364675
0.03189493433395872,0.49603760913364675
0.03189493433395872,0.49630624580255206
0.03202894666309301,0.49630624580255206
0.03202894666309301,0.4968435191403627
0.032162958992227285,0.4968435191403627
0.032162958992227285,0.49724647414372064
0.03229697132136156,0.49724647414372064
0.03229697132136156,0.49751511081262595
0.03243098365049585,0.49751511081262595
0.03243098365049585,0.4976494291470786
0.032564995979630126,0.4976494291470786
0.032564995979630126,0.49939556749496306
0.032699008308764405,0.49939556749496306
0.032699008308764405,0.49966420416386836
0.03283302063789869,0.49966420416386836
0.03283302063789869,0.500201477501679
0.03296703296703297,0.500201477501679
0.03296703296703297,0.5004701141705843
0.033101045296167246,0.5004701141705843
0.033101045296167246,0.5008730691739423
0.03323505762530153,0.5008730691739423
0.03323505762530153,0.5019476158495635
0.03336906995443581,0.5019476158495635
0.03336906995443581,0.5022162525184688
0.03350308228357009,0.5022162525184688
0.03350308228357009,0.5024848891873741
0.03390511927097293,0.5024848891873741
0.03390511927097293,0.5031564808596374
0.03403913160010721,0.5031564808596374
0.03403913160010721,0.5049026192075218
0.03430715625837577,0.5049026192075218
0.03430715625837577,0.5053055742108797
0.03484320557491289,0.5053055742108797
0.03484320557491289,0.5057085292142377
0.035111230233181454,0.5057085292142377
0.035111230233181454,0.505977165883143
0.035513267220584295,0.505977165883143
0.035513267220584295,0.5073203492276696
0.03578129187885285,0.5073203492276696
0.03578129187885285,0.5074546675621222
0.035915304207987137,0.5074546675621222
0.035915304207987137,0.5075889858965749
0.036049316537121415,0.5075889858965749
0.036049316537121415,0.5082605775688381
0.03618332886625569,0.5082605775688381
0.03618332886625569,0.5086635325721961
0.036451353524524256,0.5086635325721961
0.036451353524524256,0.5096037609133647
0.03671937818279282,0.5096037609133647
0.03671937818279282,0.5104096709200806
0.036987402841061376,0.5104096709200806
0.036987402841061376,0.5105439892545333
0.03712141517019566,0.5105439892545333
0.03712141517019566,0.5106783075889859
0.0375234521575985,0.5106783075889859
0.0375234521575985,0.5109469442578912
0.03765746448673278,0.5109469442578912
